index,publishing_year,book_name,author,language_code,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,operating_cost
504,2007,Einstein. His Life and Universe,Walter Isaacson,eng,,4.08,71156.0,Non-Fiction,322.38,193.428,1.99,"Amazon Digital Services,  Inc.",4374.0,128.952
505,2011,Effortless,S.C. Stephens,eng,,4.37,83085.0,Fiction,160.38,96.228,0.99,"Amazon Digital Services,  Inc.",4374.0,64.152
506,1998,The Street Lawyer,John Grisham,eng,Intermediate,3.81,80577.0,Fiction,320.39,192.234,1.99,Random House LLC,4347.0,128.15599999999998
507,1976,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,eng,Intermediate,3.79,92980.0,Non-Fiction,642.39,385.434,3.99,Hachette Book Group,4347.0,256.95599999999996
508,2009,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",eng,Beginner,3.28,103995.0,Fiction,615.02,369.012,3.82,"Amazon Digital Services,  Inc.",4347.0,246.00799999999998
509,2013,Lets Explore Diabetes with Owls,David Sedaris,eng,Intermediate,3.8,81616.0,Fiction,478.4,287.04,2.99,Macmillan,4320.0,191.35999999999996
510,1868,Ð˜Ð´Ð¸Ð¾Ñ‚,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",eng,,4.18,74642.0,Fiction,1438.4,863.04,8.99,Penguin Group (USA) LLC,4320.0,575.3600000000001
511,1987,Dirk Gently's Holistic Detective Agency,Douglas Adams,en-US,Intermediate,3.97,89569.0,Non-Fiction,478.4,0.0,2.99,"Amazon Digital Services,  Inc.",4320.0,478.4
512,2008,Rodrick Rules,Jeff Kinney,en-US,,4.1,91831.0,Fiction,478.4,0.0,2.99,"Amazon Digital Services,  Inc.",4320.0,478.4
513,2015,Why Not Me?,Mindy Kaling,eng,Intermediate,3.89,74199.0,Fiction,1598.4,959.04,9.99,Random House LLC,4320.0,639.3600000000001
514,2014,Four: A Divergent Collection,Veronica Roth,eng,,4.1,97058.0,Fiction,475.41,0.0,2.99,"Amazon Digital Services,  Inc.",4293.0,475.41
515,2015,Modern Romance,"Aziz Ansari, Eric Klinenberg",eng,Intermediate,3.85,94231.0,Fiction,157.41,0.0,0.99,"Amazon Digital Services,  Inc.",4293.0,157.41
516,2012,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",eng,,4.24,85136.0,Fiction,475.41,0.0,2.99,"Amazon Digital Services,  Inc.",4293.0,475.41
517,1997,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,en-US,,4.07,45382.0,Fiction,634.41,380.646,3.99,Hachette Book Group,4293.0,253.76399999999995
518,2005,Elantris,Brandon Sanderson,eng,,4.17,95950.0,Fiction,314.42,188.652,1.99,Simon and Schuster Digital Sales Inc,4266.0,125.76800000000003
519,2008,The Knife of Never Letting Go,Patrick Ness,eng,Intermediate,3.96,99638.0,Fiction,1136.02,681.612,7.19,"Amazon Digital Services,  Inc.",4266.0,454.408
520,1998,One Thousand White Women: The Journals of May Dodd,Jim Fergus,eng,Intermediate,3.88,84367.0,Fiction,472.42,283.452,2.99,"Amazon Digital Services,  Inc.",4266.0,188.96800000000002
521,2009,Handle with Care,Jodi Picoult,eng,Intermediate,3.96,90138.0,Fiction,1420.42,852.252,8.99,HarperCollins Publishers,4266.0,568.1680000000001
522,2004,Song of Susannah,"Stephen King, Darrel Anderson",eng,Intermediate,3.98,84957.0,Fiction,469.43,0.0,2.99,"Amazon Digital Services,  Inc.",4239.0,469.43
524,1981,Midnight's Children,Salman Rushdie,eng,Intermediate,3.99,75502.0,Non-Fiction,1474.23,884.538,9.39,"Amazon Digital Services,  Inc.",4239.0,589.692
525,2004,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,eng,Intermediate,3.86,82535.0,Fiction,154.44,0.0,0.99,"Amazon Digital Services,  Inc.",4212.0,154.44
527,1930,Murder at the Vicarage,Agatha Christie,eng,,4.03,93963.0,Non-Fiction,669.24,401.544,4.29,HarperCollins Publishing,4212.0,267.696
528,1998,Among the Hidden ,Margaret Peterson Haddix,eng,Intermediate,3.97,94478.0,Fiction,2106.45,1263.87,13.59,HarperCollins Publishers,4185.0,842.5799999999999
529,2007,In Defense of Food: An Eater's Manifesto,Michael Pollan,en-US,,4.07,80434.0,Fiction,618.45,0.0,3.99,"Amazon Digital Services,  Inc.",4185.0,618.45
530,1958,The Witch of Blackbird Pond,Elizabeth George Speare,en-US,Intermediate,3.97,105770.0,Non-Fiction,1230.46,738.276,7.99,Penguin Group (USA) LLC,4158.0,492.1840000000001
531,2015,The Heir,Kiera Cass,eng,Intermediate,3.85,111044.0,Fiction,614.46,0.0,3.99,"Amazon Digital Services,  Inc.",4158.0,614.46
532,2002,Shopaholic Ties the Knot,Sophie Kinsella,eng,Intermediate,3.77,88139.0,Fiction,460.46,0.0,2.99,"Amazon Digital Services,  Inc.",4158.0,460.46
533,1859,The Woman in White,"Wilkie Collins, Matthew Sweet",eng,Intermediate,3.98,93134.0,Fiction,768.46,0.0,4.99,"Amazon Digital Services,  Inc.",4158.0,768.46
534,2015,Career of Evil,"Robert Galbraith, J.K. Rowling",eng,,4.21,66979.0,Fiction,1167.32,700.392,7.58,Penguin Group (USA) LLC,4158.0,466.9279999999999
535,2009,The Summer I Turned Pretty,Jenny Han,en-US,Intermediate,3.96,104730.0,Fiction,610.47,0.0,3.99,"Amazon Digital Services,  Inc.",4131.0,610.47
536,1998,Four to Score ,Janet Evanovich,en-US,,4.17,106871.0,Fiction,151.47,90.882,0.99,"Amazon Digital Services,  Inc.",4131.0,60.587999999999994
537,1996,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,en-US,,4.06,80906.0,Fiction,151.47,0.0,0.99,"Amazon Digital Services,  Inc.",4131.0,151.47
538,2009,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",en-US,Intermediate,3.95,85006.0,Fiction,1176.57,705.942,7.69,Penguin Group (USA) LLC,4131.0,470.62799999999993
539,2006,Darkfever,Karen Marie Moning,eng,,4.14,110812.0,Fiction,1618.8,971.28,10.65,Penguin Group (USA) LLC,4104.0,647.52
540,1995,Stone of Tears,Terry Goodkind,en-US,,4.1,83235.0,Fiction,1111.12,666.672,7.31,Penguin Group (USA) LLC,4104.0,444.44799999999987
541,2010,Heart of the Matter,Emily Giffin,en-US,Intermediate,3.73,83461.0,Fiction,910.48,546.288,5.99,Simon and Schuster Digital Sales Inc,4104.0,364.192
542,1847,Vanity Fair: A Novel Without a Hero,"William Makepeace Thackeray, John Carey",eng,Intermediate,3.76,91323.0,Fiction,149.49,0.0,0.99,"Amazon Digital Services,  Inc.",4077.0,149.49
543,1959,The Sirens of Titan,Kurt Vonnegut Jr.,en-GB,,4.16,72493.0,Fiction,151.0,90.6,1.0,"Amazon Digital Services,  Inc.",4077.0,60.400000000000006
544,1992,Dolores Claiborne,"Stephen King, Dominique Dill",fre,Intermediate,3.81,71053.0,Fiction,661.38,396.828,4.38,"Amazon Digital Services,  Inc.",4077.0,264.552
545,2016,The Nest,Cynthia D'Aprix Sweeney,eng,Beginner,3.45,79762.0,Non-Fiction,1508.49,905.094,9.99,"Amazon Digital Services,  Inc.",4077.0,603.396
546,2001,"Fables, Volume 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",eng,Intermediate,3.99,101016.0,Fiction,1125.0,675.0,7.5,Penguin Group (USA) LLC,4050.0,450.0
547,2001,Getting Things Done: How To Achieve Stress-free Productivity,David    Allen,en-GB,Intermediate,3.98,75665.0,Fiction,598.5,0.0,3.99,"Amazon Digital Services,  Inc.",4050.0,598.5
548,1993,The Celestine Prophecy,James Redfield,en-US,Intermediate,3.6,72675.0,Fiction,594.51,356.706,3.99,Penguin Group (USA) LLC,4023.0,237.80399999999997
549,2012,My Life Next Door ,Huntley Fitzpatrick,eng,,4.02,102012.0,Fiction,594.51,356.706,3.99,Simon and Schuster Digital Sales Inc,4023.0,237.80399999999997
550,2012,Winter of the World,Ken Follett,eng,,4.29,71971.0,Non-Fiction,1488.51,893.106,9.99,HarperCollins Publishing,4023.0,595.404
551,2013,"è‰²å½©ã‚’æŒãŸãªã„å¤šå´Žã¤ãã‚‹ã¨ã€å½¼ã®å·¡ç¤¼ã®å¹´ [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]","Haruki Murakami, Philip Gabriel",eng,Intermediate,3.82,67873.0,Fiction,594.51,0.0,3.99,"Amazon Digital Services,  Inc.",4023.0,594.51
552,1999,Lucky,Alice Sebold,eng,Intermediate,3.77,77462.0,Children,1427.42,856.452,9.58,"Amazon Digital Services,  Inc.",4023.0,570.9680000000001
553,1927,To The Lighthouse ,Virginia Woolf,eng,Intermediate,3.76,83066.0,Fiction,1144.04,686.424,7.73,Macmillan,3996.0,457.616
554,2004,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,en-GB,Beginner,3.43,67438.0,Fiction,146.52,0.0,0.99,"Amazon Digital Services,  Inc.",3996.0,146.52
555,1993,Guilty Pleasures,Laurell K. Hamilton,eng,,4.02,104252.0,Fiction,442.52,0.0,2.99,"Amazon Digital Services,  Inc.",3996.0,442.52
556,2002,The Messenger,Markus Zusak,en-US,,4.09,93119.0,Fiction,145.53,87.318,0.99,"Amazon Digital Services,  Inc.",3969.0,58.212
557,1874,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",eng,Intermediate,3.92,87427.0,Fiction,1997.73,1198.638,13.59,HarperCollins Publishers,3969.0,799.0920000000001
558,1987,Equal Rites,Terry Pratchett,eng,Intermediate,4.0,88673.0,Fiction,145.53,0.0,0.99,"Amazon Digital Services,  Inc.",3969.0,145.53
559,2000,House of Leaves,Mark Z. Danielewski,eng,,4.13,75469.0,Fiction,439.53,0.0,2.99,"Amazon Digital Services,  Inc.",3969.0,439.53
560,1993,Cruel & Unusual,Patricia Cornwell,nl,,4.11,83695.0,Fiction,439.53,263.718,2.99,"Amazon Digital Services,  Inc.",3969.0,175.81199999999995
561,2013,Sycamore Row,John Grisham,eng,Intermediate,3.98,56315.0,Fiction,1074.57,644.742,7.31,Penguin Group (USA) LLC,3969.0,429.828
562,2011,Awakened,"P.C. Cast, Kristin Cast",en-US,,4.02,101234.0,Fiction,675.98,405.588,4.63,Hachette Book Group,3942.0,270.392
563,1918,My Ãntonia,Willa Cather,eng,Intermediate,3.76,81102.0,Fiction,582.54,0.0,3.99,"Amazon Digital Services,  Inc.",3942.0,582.54
564,2006,Life As We Knew It,Susan Beth Pfeffer,eng,Intermediate,3.89,94282.0,Non-Fiction,1097.92,658.752,7.52,"Amazon Digital Services,  Inc.",3942.0,439.1680000000001
565,2004,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",eng,,4.02,74511.0,Non-Fiction,1166.54,699.924,7.99,Random House LLC,3942.0,466.616
567,2012,The Longest Ride,Nicholas Sparks,eng,,4.14,71276.0,Fiction,144.54,0.0,0.99,"Amazon Digital Services,  Inc.",3942.0,144.54
569,1979,Kane and Abel,Jeffrey Archer,en-US,,4.27,74052.0,Fiction,723.55,0.0,4.99,"Amazon Digital Services,  Inc.",3915.0,723.55
570,2008,Change of Heart,Jodi Picoult,en-US,Intermediate,3.91,86471.0,Fiction,990.35,594.21,6.83,Simon and Schuster Digital Sales Inc,3915.0,396.14
571,2003,Dry: A Memoir,Augusten Burroughs,eng,,4.01,70550.0,Children,1448.55,869.13,9.99,"Amazon Digital Services,  Inc.",3915.0,579.42
573,2015,Grey,E.L. James,en-GB,Intermediate,3.76,75320.0,Fiction,1134.72,680.832,7.88,Hachette Book Group,3888.0,453.88800000000003
574,1969,Dune Messiah ,Frank Herbert,eng,Intermediate,3.86,82580.0,Fiction,570.57,0.0,3.99,"Amazon Digital Services,  Inc.",3861.0,570.57
575,1945,The Great Divorce,C.S. Lewis,en-US,,4.28,75031.0,Fiction,1428.57,857.142,9.99,Penguin Group (USA) LLC,3861.0,571.4279999999999
577,1835,Eventyr og historier,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",eng,,4.28,90999.0,Fiction,708.58,0.0,4.99,"Amazon Digital Services,  Inc.",3834.0,708.58
578,2009,New Moon: The Complete Illustrated Movie Companion,Mark Cotta Vaz,en-US,,4.34,82399.0,Fiction,1560.58,936.348,10.99,Penguin Group (USA) LLC,61560.0,624.232
579,2014,Maybe Someday,Colleen Hoover,eng,,4.33,81707.0,Fiction,969.86,581.916,6.83,Random House LLC,61128.0,387.94399999999996
580,1999,Mr Maybe,Jane Green,eng,Beginner,3.41,78132.0,Fiction,562.59,0.0,3.99,"Amazon Digital Services,  Inc.",61128.0,562.59
581,1915,Anne of the Island,L.M. Montgomery,eng,,4.21,97049.0,Fiction,139.59,83.754,0.99,Random House LLC,60696.0,55.836
582,1883,Also sprach Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",eng,,4.05,65362.0,Fiction,1030.71,618.426,7.31,Penguin Group (USA) LLC,59400.0,412.284
583,1854,North and South,"Elizabeth Gaskell, Alan Shelston",eng,,4.13,95274.0,Fiction,562.59,0.0,3.99,"Amazon Digital Services,  Inc.",58968.0,562.59
584,2011,A Stolen Life,Jaycee Dugard,en-US,Intermediate,3.89,72713.0,Fiction,558.6,0.0,3.99,"Amazon Digital Services,  Inc.",57240.0,558.6
585,2010,The Immortals of Meluha,Amish Tripathi,eng,Intermediate,4.0,62784.0,Fiction,418.6,251.16,2.99,"Amazon Digital Services,  Inc.",56808.0,167.44000000000003
586,1995,The Lost World,Michael Crichton,eng,Intermediate,3.72,83389.0,Fiction,1398.6,839.16,9.99,"Amazon Digital Services,  Inc.",55728.0,559.4399999999999
587,2013,Requiem,Lauren Oliver,eng,Intermediate,3.74,100593.0,Fiction,698.6,0.0,4.99,"Amazon Digital Services,  Inc.",55080.0,698.6
588,1996,A Crown of Swords,Robert Jordan,eng,Intermediate,4.0,86421.0,Non-Fiction,137.61,0.0,0.99,"Amazon Digital Services,  Inc.",54000.0,137.61
590,1985,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,eng,,4.18,71095.0,Fiction,725.88,435.528,5.26,Penguin Group (USA) LLC,53784.0,290.352
591,2012,Finale,Becca Fitzpatrick,eng,,4.22,107569.0,Fiction,1516.62,909.972,10.99,Penguin Group (USA) LLC,53784.0,606.6479999999999
592,1985,Skeleton Crew,Stephen King,eng,Intermediate,3.93,82320.0,Fiction,957.72,574.632,6.94,Random House LLC,53568.0,383.0880000000001
594,2009,Two States,Chetan Bhagat,eng,Intermediate,3.42,67866.0,Fiction,836.4,501.84,6.15,"Amazon Digital Services,  Inc.",53352.0,334.56
595,2005,ãƒ´ã‚¡ãƒ³ãƒ‘ã‚¤ã‚¢é¨Žå£« 1,"Matsuri Hino, Tomo Kimura",eng,,4.1,89733.0,Non-Fiction,1225.36,0.0,9.01,"Amazon Digital Services,  Inc.",53136.0,1225.36
596,2002,Summer Knight,Jim Butcher,eng,,4.3,91012.0,Fiction,542.64,0.0,3.99,"Amazon Digital Services,  Inc.",52920.0,542.64
597,1968,Dragonflight,"Anne McCaffrey, Teodor PanasiÅ„ski",eng,,4.1,95378.0,Fiction,133.65,0.0,0.99,"Amazon Digital Services,  Inc.",52488.0,133.65
598,2007,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",eng,Intermediate,3.81,108399.0,Fiction,538.65,0.0,3.99,"Amazon Digital Services,  Inc.",52488.0,538.65
599,2014,Ugly Love,Colleen Hoover,eng,,4.3,107583.0,Fiction,808.65,485.19,5.99,Random House LLC,52488.0,323.46
600,1998,Chocolat,Joanne Harris,eng,Intermediate,3.95,84770.0,Non-Fiction,873.68,524.208,6.52,"Amazon Digital Services,  Inc.",52056.0,349.472
601,1977,The Amityville Horror,Jay Anson,eng,Intermediate,3.82,80959.0,Fiction,1191.26,714.756,8.89,Hachette Book Group,52056.0,476.504
603,2012,Gabriel's Rapture,Sylvain Reynard,eng,,4.22,91213.0,Fiction,530.67,0.0,3.99,"Amazon Digital Services,  Inc.",51624.0,530.67
604,1914,Dubliners,"James Joyce, Jeri Johnson",eng,Intermediate,3.85,73140.0,Fiction,397.67,238.602,2.99,Random House LLC,51408.0,159.068
605,2009,Let the Great World Spin,Colum McCann,en-US,Intermediate,3.93,71515.0,Fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",51192.0,394.68
606,2003,The Eternity Code,Eoin Colfer,eng,,4.04,94437.0,Fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",51192.0,394.68
607,2001,Tell No One,Harlan Coben,eng,,4.11,78070.0,Fiction,394.68,236.808,2.99,"Amazon Digital Services,  Inc.",50976.0,157.872
608,1987,The Tommyknockers,Stephen King,eng,,3.48,89262.0,Fiction,790.68,0.0,5.99,"Amazon Digital Services,  Inc.",50760.0,790.68
609,2010,Hex Hall,Rachel Hawkins,eng,Intermediate,3.96,109881.0,Fiction,526.68,0.0,3.99,"Amazon Digital Services,  Inc.",50544.0,526.68
610,2010,Steal Like an Artist,Austin Kleon,en-US,Intermediate,3.86,93625.0,Fiction,130.68,78.408,0.99,"Amazon Digital Services,  Inc.",50328.0,52.272000000000006
611,1999,Cryptonomicon,Neal Stephenson,eng,,4.25,72683.0,Children,327.36,196.416,2.48,Random House LLC,50112.0,130.94400000000002
612,2013,Beautiful Bastard,Christina Lauren,eng,,4.05,111668.0,Fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",49896.0,394.68
613,2000,Prodigal Summer,Barbara Kingsolver,en-US,Intermediate,3.98,78529.0,Fiction,260.69,156.414,1.99,Simon and Schuster Digital Sales Inc,49896.0,104.27600000000001
614,1996,We Were the Mulvaneys,Joyce Carol Oates,eng,Intermediate,3.7,77251.0,Fiction,1395.15,837.09,10.65,Hachette Book Group,49680.0,558.0600000000001
615,1993,Understanding Comics: The Invisible Art,Scott McCloud,en-US,Intermediate,3.98,77277.0,Non-Fiction,129.69,77.814,0.99,"Amazon Digital Services,  Inc.",49680.0,51.876000000000005
616,2010,Beautiful Darkness,"Kami Garcia, Margaret Stohl",en-US,Intermediate,3.84,95447.0,Non-Fiction,260.69,156.414,1.99,HarperCollins Publishers,49248.0,104.27600000000001
617,2011,The Psychopath Test,Jon Ronson,eng,Intermediate,3.91,44097.0,Fiction,492.7,295.62,3.79,Macmillan,49032.0,197.07999999999998
618,2005,Vanishing Acts,Jodi Picoult,en-US,Intermediate,3.68,79662.0,Fiction,258.7,155.22,1.99,Random House LLC,48816.0,103.47999999999999
619,1995,Absolute Power,David Baldacci,eng,,4.15,72481.0,Fiction,1656.2,993.72,12.74,Macmillan,48816.0,662.48
620,2000,Hot Six,Janet Evanovich,eng,,4.18,99329.0,Fiction,514.71,0.0,3.99,"Amazon Digital Services,  Inc.",48600.0,514.71
621,2012,The Time Keeper,Mitch Albom,eng,Intermediate,3.85,72277.0,Fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",48384.0,127.71
622,2006,A Dirty Job,Christopher Moore,en-US,,4.08,78523.0,Non-Fiction,127.71,76.626,0.99,"Amazon Digital Services,  Inc.",48168.0,51.08399999999999
623,2003,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,en-US,,4.24,66406.0,Fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",47952.0,127.71
624,2003,The Amulet of Samarkand,Jonathan Stroud,en-US,Intermediate,3.99,86062.0,Fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",47736.0,127.71
625,2007,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",en-US,Intermediate,3.91,71023.0,Fiction,885.76,531.456,6.92,Penguin Group (USA) LLC,47520.0,354.304
626,1981,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",en-US,Intermediate,3.85,70241.0,Children,888.32,532.992,6.94,"Amazon Digital Services,  Inc.",47520.0,355.3280000000001
627,1958,Exodus,Leon Uris,eng,,4.33,77258.0,Fiction,1470.72,882.432,11.49,Random House LLC,47304.0,588.288
628,1994,Stones from the River,Ursula Hegi,en-GB,,4.07,80056.0,Fiction,787.2,472.32,6.15,"Amazon Digital Services,  Inc.",47304.0,314.88000000000005
629,1939,The Big Sleep,Raymond Chandler,eng,,4.04,84489.0,Fiction,126.72,76.032,0.99,"Amazon Digital Services,  Inc.",47088.0,50.688
630,1945,Cannery Row ,John Steinbeck,eng,,4.02,81598.0,Fiction,1153.28,691.968,9.01,HarperCollins Publishers,47088.0,461.312
631,2011,Seriously...I'm Kidding,Ellen DeGeneres,en-US,Intermediate,3.72,74358.0,Fiction,843.28,505.968,6.64,Hachette Book Group,46872.0,337.31199999999995
632,2000,The Miserable Mill,"Lemony Snicket, Brett Helquist",en-US,Intermediate,3.83,101325.0,Fiction,1395.73,837.438,10.99,Penguin Group (USA) LLC,46872.0,558.292
633,2012,The Snow Child,Eowyn Ivey,eng,Intermediate,3.95,72328.0,Fiction,125.73,75.438,0.99,"Amazon Digital Services,  Inc.",46872.0,50.292
634,2013,Wait for You,"J. Lynn, Jennifer L. Armentrout",eng,,4.19,106236.0,Fiction,506.73,0.0,3.99,"Amazon Digital Services,  Inc.",46440.0,506.73
635,2009,The Last Straw,Jeff Kinney,eng,,4.11,82518.0,Fiction,502.74,0.0,3.99,"Amazon Digital Services,  Inc.",46440.0,502.74
636,1308,La Divina Commedia,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",eng,,4.06,74130.0,Fiction,124.74,0.0,0.99,"Amazon Digital Services,  Inc.",46008.0,124.74
637,1982,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",eng,,4.01,69975.0,Fiction,1198.75,719.25,9.59,HarperCollins Publishers,46008.0,479.5
638,2012,Onyx,Jennifer L. Armentrout,eng,,4.33,111448.0,Fiction,1127.5,676.5,9.02,Random House LLC,46008.0,451.0
639,2013,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,eng,,4.28,109183.0,Fiction,122.76,73.656,0.99,"Amazon Digital Services,  Inc.",45792.0,49.104
640,2003,The Birth of Venus,Sarah Dunant,en-US,Intermediate,3.79,78129.0,Fiction,370.76,0.0,2.99,"Amazon Digital Services,  Inc.",45576.0,370.76
641,2005,The Opal Deception,Eoin Colfer,eng,,4.04,95638.0,Fiction,121.77,73.062,0.99,"Amazon Digital Services,  Inc.",45360.0,48.708
642,2015,Det som inte dÃ¶dar oss,"David Lagercrantz, Stieg Larsson, George Goulding",eng,Intermediate,3.73,53751.0,Fiction,121.77,73.062,0.99,Random House LLC,45144.0,48.708
643,2016,The Girls,Emma Cline,eng,Beginner,3.49,76761.0,Fiction,974.78,584.868,7.99,Random House LLC,44928.0,389.9119999999999
644,2003,The Goose Girl,Shannon Hale,en-US,,4.18,92952.0,Fiction,120.78,72.468,0.99,Simon and Schuster Digital Sales Inc,44280.0,48.312
645,2001,Mystic River,Dennis Lehane,en-US,,4.19,86103.0,Fiction,1096.78,658.068,8.99,Random House LLC,43848.0,438.712
647,1881,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",eng,Intermediate,3.84,84682.0,Fiction,966.79,580.074,7.99,Random House LLC,43416.0,386.716
648,1966,The Moon is a Harsh Mistress,Robert A. Heinlein,eng,,4.17,80366.0,Fiction,930.49,558.294,7.69,Penguin Group (USA) LLC,43416.0,372.196
649,2010,The Forty Rules of Love,"Elif Shafak, Ø¥Ù„ÙŠÙ Ø´Ø§ÙØ§Ù‚, Ø§Ø±Ø³Ù„Ø§Ù† ÙØµÛŒØ­ÛŒ, Ù…Ø­Ù…Ø¯ Ø¯Ø±ÙˆÙŠØ´",eng,,4.17,35283.0,Fiction,119.79,71.874,0.99,"Amazon Digital Services,  Inc.",43416.0,47.91600000000001
650,1999,High Five,Janet Evanovich,eng,,4.17,92737.0,Children,671.55,402.93,5.55,"Amazon Digital Services,  Inc.",43200.0,268.61999999999995
651,2013,Joyland,Stephen King,eng,Intermediate,3.9,75018.0,Fiction,118.8,0.0,0.99,"Amazon Digital Services,  Inc.",42768.0,118.8
652,2010,é€²æ’ƒã®å·¨äºº 1,"Hajime Isayama, Sheldon Drzka",eng,,4.42,82565.0,Fiction,118.8,71.28,0.99,"Amazon Digital Services,  Inc.",42552.0,47.519999999999996
653,1933,Tender Is the Night,F. Scott Fitzgerald,en-US,Intermediate,3.83,79008.0,Fiction,118.8,71.28,0.99,"Amazon Digital Services,  Inc.",42120.0,47.519999999999996
655,1945,The Glass Menagerie,Tennessee Williams,eng,Intermediate,3.67,90032.0,Non-Fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",41904.0,47.123999999999995
656,2011,L'amica geniale,"Elena Ferrante, Ann Goldstein",eng,Intermediate,3.88,64637.0,Non-Fiction,912.73,547.638,7.67,Random House LLC,41472.0,365.092
657,2007,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,eng,Intermediate,3.84,66129.0,Fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",41256.0,355.81
658,1996,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,eng,Intermediate,3.77,52031.0,Fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",40824.0,117.81
659,2011,Rules of Civility,Amor Towles,eng,Intermediate,3.99,75541.0,Fiction,712.81,427.686,5.99,Penguin Group (USA) LLC,40824.0,285.12399999999997
660,1970,Ringworld,Larry Niven,eng,Intermediate,3.96,76925.0,Fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",40176.0,47.123999999999995
661,2011,Between Shades of Gray,Ruta Sepetys,eng,,4.36,87718.0,Fiction,236.81,142.086,1.99,"Amazon Digital Services,  Inc.",40176.0,94.72399999999999
662,1996,Frindle,"Andrew Clements, Brian Selznick",en-US,Intermediate,3.79,83351.0,Fiction,712.81,427.686,5.99,Macmillan,39960.0,285.12399999999997
663,2009,Dog Days,Jeff Kinney,en-US,,4.14,78592.0,Fiction,474.81,0.0,3.99,"Amazon Digital Services,  Inc.",39744.0,474.81
664,2012,The Round House,Louise Erdrich,eng,Intermediate,3.91,67928.0,Fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",39312.0,355.81
665,1973,A Wind in the Door,Madeleine L'Engle,eng,,4.07,87277.0,Fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",39312.0,355.81
666,2012,Free Four: Tobias Tells the Divergent Story,Veronica Roth,eng,,4.18,81621.0,Non-Fiction,1188.81,713.286,9.99,Hachette Book Group,38880.0,475.524
667,2015,A Little Life,Hanya Yanagihara,eng,,4.27,66782.0,Fiction,355.81,213.486,2.99,"Amazon Digital Services,  Inc.",38664.0,142.324
668,2003,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.",eng,,4.12,81326.0,Fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",38664.0,117.81
669,2011,The Alloy of Law,Brandon Sanderson,eng,,4.2,72185.0,Fiction,593.81,0.0,4.99,"Amazon Digital Services,  Inc.",38448.0,593.81
